ano_pesquisa,arquivo_origem,id_resposta,idade,idade_q1_a_1,genero,raca_etnia,pcd,estado,uf,regiao,nivel_ensino,q1_m_area_de_formacao,"q2_a_situacao_de_trabalho",setor,atua_como_gestor,cargo_atual,nivel,faixa_salarial,experiencia_dados,experiencia_ti,modelo_trabalho_ideal,funcao_atuacao,fontes_dados,idade_q3_e,ia_uso_empresa,"q3_g_motivos_para_nao_usar_ai_generativa_e_llm","q3_h_empresa_esta_conseguindo_ter_bons_resultados_com_llms",linguagem_preferida,cloud_preferida,bi_preferida,"ferramenta_de_bi_preferida",tecnologia_data_lake,"tecnologia_data_warehouse"
2024,"State of Data 2024-2025 - Kaggle.csv","p5q08mtq39ab5l16c6p5q0kfde04gtrz",49,45-49,Masculino,Branca,Não,"Rondônia (RO)",RO,Norte,Pós-graduação,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empreendedor ou Empregado (CNPJ)","Setor de Energia",FALSE,"Outra Opção",Júnior,"de R$ 8.001/mês a R$ 12.000/mês","Menos de 1 ano","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Textos/Documentos, Planilhas",,,,,"Textos/Documentos, Planilhas",Python,"Microsoft PowerBI","Servidores On Premise/Não utilizamos Cloud",,
2024,"State of Data 2024-2025 - Kaggle.csv","6y4bmqtf9stro7s2v6y4bah89rjdrfw3",49,45-49,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empregado (CLT)",Agronegócios,FALSE,"Analista de Dados/Data Analyst",Sênior,"de R$ 8.001/mês a R$ 12.000/mês","Menos de 1 ano","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Planilhas, Textos/Documentos, Dados armazenados em bancos NoSQL",,,,,"Planilhas, Dados relacionais (estruturados em bancos SQL)",,"Microsoft PowerBI","Azure (Microsoft)",,
2024,"State of Data 2024-2025 - Kaggle.csv","wv42cx07u5ty3n1yiupe12qvm61wv42c",49,45-49,Masculino,Branca,Não,"Rio Grande do Sul (RS)",RS,Sul,Mestrado,"Computação / Engenharia de Software / Sistemas de Informação/ TI",Freelancer,"Outra Opção",TRUE,,,"de R$ 12.001/mês a R$ 16.000/mês","de 3 a 4 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes)., Existe um direcionamento centralizado para que colaboradores utilizem soluções baseadas em AI Generativa (como o ChatGPT por exemplo), incluindo apoio nos custos das ferramentas.","Preocupações com segurança e privacidade de dados., Falta de compreensão dos casos de uso., Baixa qualidade e/ou falta de confiabilidade das saídas (alucinação dos modelos).",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","y2iamr93qilv6xy2ia6bdrr1xnhi72mv",49,45-49,Feminino,Parda,Não,"Distrito Federal (DF)",DF,Centro-oeste,Pós-graduação,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Desempregado, buscando recolocação",,,,,,,,,,,,,,,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","9n58x15rq57why3nof89n58x15wy09f9",49,45-49,Masculino,Branca,Sim,"São Paulo (SP)",SP,Sudeste,"Doutorado ou Phd","Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Trabalho na área Acadêmica/Pesquisador",,,,,,,,,,,,,,,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","ck7k8p77vnjl078wglmck7k8pqprmw7e",49,45-49,Masculino,Branca,Não,"Santa Catarina (SC)",SC,Sul,"Não tenho graduação formal",,"Empregado (CLT)",Agronegócios,FALSE,"Analista de Suporte/Analista Técnico",Sênior,"de R$ 4.001/mês a R$ 6.000/mês","Não tenho experiência na área de dados","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Não atuo na área de dados.",,,,,,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","q3w0tux1f120vsom3i7ls81tq3w0tuxx",49,45-49,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Desempregado e não estou buscando recolocação","Finanças ou Bancos",FALSE,"Arquiteto de Dados/Data Architect",Sênior,"de R$ 12.001/mês a R$ 16.000/mês","Mais de 10 anos","Mais de 10 anos","Modelo 100% remoto","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Planilhas, Dados georeferenciados",,,,,"Dados armazenados em bancos NoSQL, Dados relacionais (estruturados em bancos SQL)",Python,Tableau,"Google Cloud (GCP), Amazon Web Services (AWS)",,
2024,"State of Data 2024-2025 - Kaggle.csv","aiwhbacp8hd7212raiwhba2p3o60en2s",49,45-49,Feminino,Parda,Não,"Rio de Janeiro (RJ)",RJ,Sudeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Filantropia/ONG's",FALSE,"Analista de Dados/Data Analyst",Sênior,"de R$ 8.001/mês a R$ 12.000/mês","de 5 a 6 anos","Mais de 10 anos","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL)",Python,Tableau,"Amazon Web Services (AWS), Salesforce",,
2024,"State of Data 2024-2025 - Kaggle.csv","u8i34bbrrdrvu8im4l2u0c527tzvqa1q",49,45-49,Feminino,Branca,Não,"Ceará (CE)",CE,Nordeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Setor Público",FALSE,"Cientista de Dados/Data Scientist",Sênior,"de R$ 30.001/mês a R$ 40.000/mês","de 3 a 4 anos","Mais de 10 anos","Modelo 100% remoto","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Textos/Documentos, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Não tenho preferência / Não sei opinar","Azure (Microsoft), Google Cloud (GCP), Amazon Web Services (AWS), Cloud Própria",,
2024,"State of Data 2024-2025 - Kaggle.csv","sdbmk19o0ojpzv0aqktsdbm2ifivises",49,45-49,Masculino,Parda,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empreendedor ou Empregado (CNPJ)","Tecnologia/Fábrica de Software",FALSE,"Analista de Dados/Data Analyst",Sênior,"de R$ 12.001/mês a R$ 16.000/mês","de 3 a 4 anos","Mais de 10 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.",Planilhas,,,,,Planilhas,,"Qlik View/Qlik Sense","Azure (Microsoft), Amazon Web Services (AWS), Google Cloud (GCP)",,
2024,"State of Data 2024-2025 - Kaggle.csv","te1ld1hg7160gjh3ef97ote1ld1weptg",49,45-49,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Graduação/Bacharelado,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Finanças ou Bancos",FALSE,"Engenheiro de Dados/Data Engineer/Data Architect",Sênior,"de R$ 16.001/mês a R$ 20.000/mês","de 5 a 6 anos","Mais de 10 anos","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Planilhas, Textos/Documentos",,,,,"Dados relacionais (estruturados em bancos SQL)",Scala,,"Amazon Web Services (AWS)","Amazon S3 + Redshift + Athena",
2024,"State of Data 2024-2025 - Kaggle.csv","5mikl8jfrfscz2v6i25miu4evibam5uf",49,45-49,Feminino,Branca,Não,"Pernambuco (PE)",PE,Nordeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Tecnologia/Fábrica de Software",TRUE,,,"de R$ 25.001/mês a R$ 30.000/mês","de 5 a 6 anos","Mais de 10 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (tratam-se de iniciativas isoladas e com pouco foco).","Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado.","Preocupações com segurança e privacidade de dados., Preocupações com propriedade intelectual (ou seja, tipo de dados usados para treinar um modelo de terceiros).",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","rbfqqp8mfc5yl246jrbfqqvg67cz0weo",49,45-49,Masculino,Preta,Não,"São Paulo (SP)",SP,Sudeste,Graduação/Bacharelado,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empregado (CLT)","Área de Consultoria",TRUE,,,"de R$ 16.001/mês a R$ 20.000/mês","de 7 a 10 anos","de 5 a 6 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado.","Falta de expertise das equipes técnicas ou falta de recursos internos., Preocupações com propriedade intelectual (ou seja, tipo de dados usados para treinar um modelo de terceiros)., Preocupações com segurança e privacidade de dados.",,,,,,,
2024,"State of Data 2024-2025 - Kaggle.csv","m1q9i5wbvx6mbovxzmqnq4m1q9itl7i2",49,45-49,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Empregado (CLT)","Tecnologia/Fábrica de Software",FALSE,"Analista de Dados/Data Analyst",Sênior,"de R$ 12.001/mês a R$ 16.000/mês","Mais de 10 anos","Mais de 10 anos","Modelo 100% remoto","Atuo na área de dados, mas não atuo em nenhuma das frentes citadas.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, SAP",,,,,"Dados relacionais (estruturados em bancos SQL), SAP",Python,Tableau,"Google Cloud (GCP), Amazon Web Services (AWS)",,
2024,"State of Data 2024-2025 - Kaggle.csv","uu6umo3oz98kdz1zkivuu6umo1q02bcx",50,50-54,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empregado (CLT)","Área de Consultoria",FALSE,"Cientista de Dados/Data Scientist",Sênior,"de R$ 12.001/mês a R$ 16.000/mês","de 3 a 4 anos","Mais de 10 anos","Modelo 100% remoto","*Ciência de Dados/Machine Learning/AI: *Desenha e executa experimentos com o objetivo de responder perguntas do negócio; desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.","Dados relacionais (estruturados em bancos SQL), Planilhas, Textos/Documentos",,,,,"Textos/Documentos, Dados relacionais (estruturados em bancos SQL)",Python,,"Azure (Microsoft)",,
2024,"State of Data 2024-2025 - Kaggle.csv","v0crp54ot7drum4ewyulw0v0crpah6nk",50,50-54,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empregado (CLT)","Tecnologia/Fábrica de Software",FALSE,"Analista de BI/BI Analyst",Pleno,"de R$ 8.001/mês a R$ 12.000/mês","de 1 a 2 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo 100% remoto","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Imagens, Textos/Documentos, Vídeos, Áudios, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",Python,"Microsoft PowerBI","Servidores On Premise/Não utilizamos Cloud",,
2024,"State of Data 2024-2025 - Kaggle.csv","3tb59aj9sbwkhuv53tb5nlkvgyvlugml",50,50-54,Feminino,Branca,Não,"São Paulo (SP)",SP,Sudeste,"Doutorado ou Phd","Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)",Varejo,FALSE,"Analista de Dados/Data Analyst",Sênior,"de R$ 12.001/mês a R$ 16.000/mês","de 7 a 10 anos","Mais de 10 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Textos/Documentos, Planilhas, Imagens",,,,,"Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL",Python,Tableau,"Google Cloud (GCP), Amazon Web Services (AWS)",,
2024,"State of Data 2024-2025 - Kaggle.csv","4rx0kftx7gc4r8p0kzpcwwvb144v48p0",50,50-54,Masculino,Branca,Não,"Rio de Janeiro (RJ)",RJ,Sudeste,Mestrado,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empreendedor ou Empregado (CNPJ)",Educação,TRUE,,,"de R$ 12.001/mês a R$ 16.000/mês","Mais de 10 anos","Mais de 10 anos","Modelo híbrido com dias fixos de trabalho presencial",,,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).","Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes)., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de propor melhorias e inovações para impulsionar a diferenciação de produtos oferecidos para os clientes finais (exemplo: novos recursos, produtos, serviços etc)., Colaboradores utilizando soluções baseadas em AI Generativa (como o ChatGPT por exemplo) de forma independente, com o objetivo de melhorar sua produtividade no dia a dia, sem um direcionamento centralizado.","Falta de compreensão dos casos de uso., Dados da empresa não estão prontos para uso de IA Generativa., Alta direção da empresa não vê valor ou não vê esse tipo de iniciativa como prioridade.",,,,,,,
